,date,team,conference,net_score,games,wins,losses
2270,2019-03-30,CLEVELAND_CAVALIERS,Eastern,-711,77,19,58
2271,2019-03-30,LOS_ANGELES_CLIPPERS,Western,111,77,46,31
2272,2019-03-30,BOSTON_CELTICS,Eastern,331,77,45,32
2273,2019-03-30,BROOKLYN_NETS,Eastern,-22,77,39,38
2274,2019-03-30,SACRAMENTO_KINGS,Western,-57,76,37,39
2275,2019-03-30,HOUSTON_ROCKETS,Western,275,77,49,28
2276,2019-03-30,PORTLAND_TRAIL_BLAZERS,Western,301,76,48,28
2277,2019-03-30,DETROIT_PISTONS,Eastern,1,76,39,37
2278,2019-03-30,ORLANDO_MAGIC,Eastern,4,77,38,39
2279,2019-03-30,INDIANA_PACERS,Eastern,276,77,45,32
2280,2019-03-30,MIAMI_HEAT,Eastern,2,76,38,38
2281,2019-03-30,NEW_YORK_KNICKS,Eastern,-712,76,14,62
2282,2019-03-30,TORONTO_RAPTORS,Eastern,451,77,54,23
2283,2019-03-30,CHICAGO_BULLS,Eastern,-637,77,21,56
2284,2019-03-30,PHILADELPHIA_76ERS,Eastern,242,76,49,27
2285,2019-03-30,MINNESOTA_TIMBERWOLVES,Western,-87,76,34,42
2286,2019-03-30,MEMPHIS_GRIZZLIES,Western,-185,76,31,45
2287,2019-03-30,PHOENIX_SUNS,Western,-714,77,17,60
2288,2019-03-31,MILWAUKEE_BUCKS,Eastern,719,77,57,20
2289,2019-03-31,ATLANTA_HAWKS,Eastern,-451,77,28,49
2290,2019-03-31,DALLAS_MAVERICKS,Western,-115,76,30,46
2291,2019-03-31,OKLAHOMA_CITY_THUNDER,Western,232,77,44,33
2292,2019-03-31,LOS_ANGELES_LAKERS,Western,-113,77,35,42
2293,2019-03-31,NEW_ORLEANS_PELICANS,Western,-91,78,32,46
2294,2019-03-31,SACRAMENTO_KINGS,Western,-50,77,38,39
2295,2019-03-31,SAN_ANTONIO_SPURS,Western,110,77,44,33
2296,2019-03-31,WASHINGTON_WIZARDS,Eastern,-211,78,32,46
2297,2019-03-31,DENVER_NUGGETS,Western,314,76,51,25
2298,2019-03-31,CHARLOTTE_HORNETS,Eastern,-121,76,35,41
2299,2019-03-31,GOLDEN_STATE_WARRIORS,Western,471,76,52,24
2300,2019-03-31,MEMPHIS_GRIZZLIES,Western,-202,77,31,46
2301,2019-03-31,LOS_ANGELES_CLIPPERS,Western,128,78,47,31
2302,2019-04-01,DETROIT_PISTONS,Eastern,-8,77,39,38
2303,2019-04-01,INDIANA_PACERS,Eastern,285,78,46,32
2304,2019-04-01,MIAMI_HEAT,Eastern,-3,77,38,39
2305,2019-04-01,BOSTON_CELTICS,Eastern,336,78,46,32
2306,2019-04-01,MILWAUKEE_BUCKS,Eastern,729,78,58,20
2307,2019-04-01,BROOKLYN_NETS,Eastern,-32,78,39,39
2308,2019-04-01,CHICAGO_BULLS,Eastern,-645,78,21,57
2309,2019-04-01,NEW_YORK_KNICKS,Eastern,-704,77,15,62
2310,2019-04-01,ORLANDO_MAGIC,Eastern,-8,78,38,40
2311,2019-04-01,TORONTO_RAPTORS,Eastern,463,78,55,23
2312,2019-04-01,PORTLAND_TRAIL_BLAZERS,Western,311,77,49,28
2313,2019-04-01,MINNESOTA_TIMBERWOLVES,Western,-97,77,34,43
2314,2019-04-01,PHILADELPHIA_76ERS,Eastern,222,77,49,28
2315,2019-04-01,DALLAS_MAVERICKS,Western,-95,77,31,46
2316,2019-04-01,CHARLOTTE_HORNETS,Eastern,-130,77,35,42
2317,2019-04-01,UTAH_JAZZ,Western,389,77,47,30
2318,2019-04-01,CLEVELAND_CAVALIERS,Eastern,-720,78,19,59
2319,2019-04-01,PHOENIX_SUNS,Western,-705,78,18,60
2320,2019-04-02,LOS_ANGELES_LAKERS,Western,-129,78,35,43
2321,2019-04-02,OKLAHOMA_CITY_THUNDER,Western,248,78,45,33
2322,2019-04-02,ATLANTA_HAWKS,Eastern,-457,78,28,50
2323,2019-04-02,SAN_ANTONIO_SPURS,Western,116,78,45,33
2324,2019-04-02,HOUSTON_ROCKETS,Western,300,78,50,28
2325,2019-04-02,SACRAMENTO_KINGS,Western,-75,78,38,40
2326,2019-04-02,DENVER_NUGGETS,Western,300,77,51,26
2327,2019-04-02,GOLDEN_STATE_WARRIORS,Western,485,77,53,24
2328,2019-04-03,INDIANA_PACERS,Eastern,304,79,47,32
2329,2019-04-03,DETROIT_PISTONS,Eastern,-27,78,39,39
2330,2019-04-03,NEW_YORK_KNICKS,Eastern,-718,78,15,63
2331,2019-04-03,ORLANDO_MAGIC,Eastern,6,79,39,40
2332,2019-04-03,CHICAGO_BULLS,Eastern,-644,79,22,57
2333,2019-04-03,WASHINGTON_WIZARDS,Eastern,-212,79,32,47
2334,2019-04-03,PHILADELPHIA_76ERS,Eastern,214,78,49,29
2335,2019-04-03,ATLANTA_HAWKS,Eastern,-449,79,29,50
2336,2019-04-03,TORONTO_RAPTORS,Eastern,473,79,56,23
2337,2019-04-03,BROOKLYN_NETS,Eastern,-42,79,39,40
2338,2019-04-03,BOSTON_CELTICS,Eastern,346,79,47,32
2339,2019-04-03,MIAMI_HEAT,Eastern,-13,78,38,40
2340,2019-04-03,CHARLOTTE_HORNETS,Eastern,-124,78,36,42
2341,2019-04-03,NEW_ORLEANS_PELICANS,Western,-97,79,32,47
2342,2019-04-03,MINNESOTA_TIMBERWOLVES,Western,-95,78,35,43
2343,2019-04-03,DALLAS_MAVERICKS,Western,-97,78,31,47
2344,2019-04-03,SAN_ANTONIO_SPURS,Western,88,79,45,34
2345,2019-04-03,DENVER_NUGGETS,Western,328,78,52,26
2346,2019-04-03,UTAH_JAZZ,Western,410,78,48,30
2347,2019-04-03,PHOENIX_SUNS,Western,-726,79,18,61
2348,2019-04-03,MEMPHIS_GRIZZLIES,Western,-229,78,31,47
2349,2019-04-03,PORTLAND_TRAIL_BLAZERS,Western,338,78,50,28
2350,2019-04-03,HOUSTON_ROCKETS,Western,332,79,51,28
2351,2019-04-03,LOS_ANGELES_CLIPPERS,Western,96,79,47,32
2352,2019-04-04,MILWAUKEE_BUCKS,Eastern,735,79,59,20
2353,2019-04-04,PHILADELPHIA_76ERS,Eastern,208,79,49,30
2354,2019-04-04,CLEVELAND_CAVALIERS,Eastern,-733,79,19,60
2355,2019-04-04,SACRAMENTO_KINGS,Western,-62,79,39,40
2356,2019-04-04,GOLDEN_STATE_WARRIORS,Western,503,78,54,24
2357,2019-04-04,LOS_ANGELES_LAKERS,Western,-147,79,35,44
2358,2019-04-05,TORONTO_RAPTORS,Eastern,471,80,56,24
2359,2019-04-05,CHARLOTTE_HORNETS,Eastern,-122,79,37,42
2360,2019-04-05,ATLANTA_HAWKS,Eastern,-485,80,29,51
2361,2019-04-05,ORLANDO_MAGIC,Eastern,42,80,40,40
2362,2019-04-05,SAN_ANTONIO_SPURS,Western,105,80,46,34
2363,2019-04-05,WASHINGTON_WIZARDS,Eastern,-229,80,32,48
2364,2019-04-05,NEW_YORK_KNICKS,Eastern,-742,79,15,64
2365,2019-04-05,HOUSTON_ROCKETS,Western,356,80,52,28
2366,2019-04-05,BOSTON_CELTICS,Eastern,366,80,48,32
2367,2019-04-05,INDIANA_PACERS,Eastern,284,80,47,33
2368,2019-04-05,MIAMI_HEAT,Eastern,-15,79,38,41
2369,2019-04-05,MINNESOTA_TIMBERWOLVES,Western,-93,79,36,43
2370,2019-04-05,DETROIT_PISTONS,Eastern,-40,79,39,40
2371,2019-04-05,OKLAHOMA_CITY_THUNDER,Western,261,79,46,33
2372,2019-04-05,MEMPHIS_GRIZZLIES,Western,-219,79,32,47
2373,2019-04-05,DALLAS_MAVERICKS,Western,-107,79,31,48
2374,2019-04-05,SACRAMENTO_KINGS,Western,-83,80,39,41
2375,2019-04-05,UTAH_JAZZ,Western,431,79,49,30
2376,2019-04-05,NEW_ORLEANS_PELICANS,Western,-104,80,32,48
2377,2019-04-05,PHOENIX_SUNS,Western,-719,80,19,61
2378,2019-04-05,PORTLAND_TRAIL_BLAZERS,Western,329,79,50,29
2379,2019-04-05,DENVER_NUGGETS,Western,337,79,53,26
2380,2019-04-05,CLEVELAND_CAVALIERS,Eastern,-739,80,19,61
2381,2019-04-05,GOLDEN_STATE_WARRIORS,Western,509,79,55,24
2382,2019-04-05,LOS_ANGELES_LAKERS,Western,-142,80,36,44
2383,2019-04-05,LOS_ANGELES_CLIPPERS,Western,91,80,47,33
2384,2019-04-06,BROOKLYN_NETS,Eastern,-37,80,40,40
2385,2019-04-06,MILWAUKEE_BUCKS,Eastern,730,80,59,21
2386,2019-04-06,PHILADELPHIA_76ERS,Eastern,228,80,50,30
2387,2019-04-06,CHICAGO_BULLS,Eastern,-664,80,22,58
2388,2019-04-07,MIAMI_HEAT,Eastern,-23,80,38,42
2389,2019-04-07,TORONTO_RAPTORS,Eastern,479,81,57,24
2390,2019-04-07,SAN_ANTONIO_SPURS,Western,127,81,47,34
2391,2019-04-07,CLEVELAND_CAVALIERS,Eastern,-761,81,19,62
2392,2019-04-07,OKLAHOMA_CITY_THUNDER,Western,267,80,47,33
2393,2019-04-07,MINNESOTA_TIMBERWOLVES,Western,-99,80,36,44
2394,2019-04-07,CHARLOTTE_HORNETS,Eastern,-109,80,38,42
2395,2019-04-07,DETROIT_PISTONS,Eastern,-53,80,39,41
2396,2019-04-07,BROOKLYN_NETS,Eastern,-25,81,41,40
2397,2019-04-07,INDIANA_PACERS,Eastern,272,81,47,34
2398,2019-04-07,DALLAS_MAVERICKS,Western,-105,80,32,48
2399,2019-04-07,MEMPHIS_GRIZZLIES,Western,-221,80,32,48
2400,2019-04-07,PHOENIX_SUNS,Western,-755,81,19,62
2401,2019-04-07,HOUSTON_ROCKETS,Western,392,81,53,28
2402,2019-04-07,ATLANTA_HAWKS,Eastern,-493,81,29,52
2403,2019-04-07,MILWAUKEE_BUCKS,Eastern,738,81,60,21
2404,2019-04-07,ORLANDO_MAGIC,Eastern,50,81,41,40
2405,2019-04-07,BOSTON_CELTICS,Eastern,358,81,48,33
2406,2019-04-07,WASHINGTON_WIZARDS,Eastern,-232,81,32,49
2407,2019-04-07,NEW_YORK_KNICKS,Eastern,-739,80,16,64
2408,2019-04-07,LOS_ANGELES_CLIPPERS,Western,64,81,47,34
2409,2019-04-07,GOLDEN_STATE_WARRIORS,Western,536,80,56,24
2410,2019-04-07,DENVER_NUGGETS,Western,330,80,53,27
2411,2019-04-07,PORTLAND_TRAIL_BLAZERS,Western,336,80,51,29
2412,2019-04-07,NEW_ORLEANS_PELICANS,Western,-100,81,33,48
2413,2019-04-07,SACRAMENTO_KINGS,Western,-87,81,39,42
2414,2019-04-07,UTAH_JAZZ,Western,427,80,49,31
2415,2019-04-07,LOS_ANGELES_LAKERS,Western,-138,81,37,44
2416,2019-04-09,CHARLOTTE_HORNETS,Eastern,-82,81,39,42
2417,2019-04-09,CLEVELAND_CAVALIERS,Eastern,-788,82,19,63
2418,2019-04-09,MEMPHIS_GRIZZLIES,Western,-228,81,32,49
2419,2019-04-09,DETROIT_PISTONS,Eastern,-46,81,40,41
2420,2019-04-09,BOSTON_CELTICS,Eastern,364,82,49,33
2421,2019-04-09,WASHINGTON_WIZARDS,Eastern,-238,82,32,50
2422,2019-04-09,PHILADELPHIA_76ERS,Eastern,205,81,50,31
2423,2019-04-09,MIAMI_HEAT,Eastern,0,81,39,42
2424,2019-04-09,NEW_YORK_KNICKS,Eastern,-729,81,17,64
2425,2019-04-09,CHICAGO_BULLS,Eastern,-674,81,22,59
2426,2019-04-09,TORONTO_RAPTORS,Eastern,499,82,58,24
2427,2019-04-09,MINNESOTA_TIMBERWOLVES,Western,-119,81,36,45
2428,2019-04-09,GOLDEN_STATE_WARRIORS,Western,545,81,57,24
2429,2019-04-09,NEW_ORLEANS_PELICANS,Western,-109,82,33,49
2430,2019-04-09,PHOENIX_SUNS,Western,-766,82,19,63
2431,2019-04-09,DALLAS_MAVERICKS,Western,-94,81,33,48
2432,2019-04-09,DENVER_NUGGETS,Western,320,81,53,28
2433,2019-04-09,UTAH_JAZZ,Western,437,81,50,31
2434,2019-04-09,HOUSTON_ROCKETS,Western,391,82,53,29
2435,2019-04-09,OKLAHOMA_CITY_THUNDER,Western,268,81,48,33
2436,2019-04-09,PORTLAND_TRAIL_BLAZERS,Western,339,81,52,29
2437,2019-04-09,LOS_ANGELES_LAKERS,Western,-141,82,37,45
2438,2019-04-10,INDIANA_PACERS,Eastern,273,82,48,34
2439,2019-04-10,ATLANTA_HAWKS,Eastern,-494,82,29,53
2440,2019-04-10,MIAMI_HEAT,Eastern,-19,82,39,43
2441,2019-04-10,BROOKLYN_NETS,Eastern,-6,82,42,40
2442,2019-04-10,ORLANDO_MAGIC,Eastern,58,82,42,40
2443,2019-04-10,CHARLOTTE_HORNETS,Eastern,-90,82,39,43
2444,2019-04-10,GOLDEN_STATE_WARRIORS,Western,530,82,57,25
2445,2019-04-10,MEMPHIS_GRIZZLIES,Western,-213,82,33,49
2446,2019-04-10,OKLAHOMA_CITY_THUNDER,Western,279,82,49,33
2447,2019-04-10,MILWAUKEE_BUCKS,Eastern,727,82,60,22
2448,2019-04-10,DETROIT_PISTONS,Eastern,-20,82,41,41
2449,2019-04-10,NEW_YORK_KNICKS,Eastern,-755,82,17,65
2450,2019-04-10,CHICAGO_BULLS,Eastern,-690,82,22,60
2451,2019-04-10,PHILADELPHIA_76ERS,Eastern,221,82,51,31
2452,2019-04-10,DALLAS_MAVERICKS,Western,-105,82,33,49
2453,2019-04-10,SAN_ANTONIO_SPURS,Western,138,82,48,34
2454,2019-04-10,MINNESOTA_TIMBERWOLVES,Western,-123,82,36,46
2455,2019-04-10,DENVER_NUGGETS,Western,324,82,54,28
2456,2019-04-10,UTAH_JAZZ,Western,431,82,50,32
2457,2019-04-10,LOS_ANGELES_CLIPPERS,Western,70,82,48,34
2458,2019-04-10,SACRAMENTO_KINGS,Western,-92,82,39,43
2459,2019-04-10,PORTLAND_TRAIL_BLAZERS,Western,344,82,53,29
2460,2019-04-13,BROOKLYN_NETS,Eastern,3,83,43,40
2461,2019-04-13,PHILADELPHIA_76ERS,Eastern,212,83,51,32
2462,2019-04-13,ORLANDO_MAGIC,Eastern,61,83,43,40
2463,2019-04-13,TORONTO_RAPTORS,Eastern,496,83,58,25
2464,2019-04-13,LOS_ANGELES_CLIPPERS,Western,53,83,48,35
2465,2019-04-13,GOLDEN_STATE_WARRIORS,Western,547,83,58,25
2466,2019-04-13,SAN_ANTONIO_SPURS,Western,143,83,49,34
2467,2019-04-13,DENVER_NUGGETS,Western,319,83,54,29
2468,2019-04-14,INDIANA_PACERS,Eastern,263,83,48,35
2469,2019-04-14,BOSTON_CELTICS,Eastern,374,83,50,33
2470,2019-04-14,OKLAHOMA_CITY_THUNDER,Western,274,83,49,34
2471,2019-04-14,PORTLAND_TRAIL_BLAZERS,Western,349,83,54,29
2472,2019-04-14,DETROIT_PISTONS,Eastern,-55,83,41,42
2473,2019-04-14,MILWAUKEE_BUCKS,Eastern,762,83,61,22
2474,2019-04-14,UTAH_JAZZ,Western,399,83,50,33
2475,2019-04-14,HOUSTON_ROCKETS,Western,423,83,54,29
2476,2019-04-15,BROOKLYN_NETS,Eastern,-19,84,43,41
2477,2019-04-15,PHILADELPHIA_76ERS,Eastern,234,84,52,32
2478,2019-04-15,LOS_ANGELES_CLIPPERS,Western,57,84,49,35
2479,2019-04-15,GOLDEN_STATE_WARRIORS,Western,543,84,58,26
2480,2019-04-16,ORLANDO_MAGIC,Eastern,32,84,43,41
2481,2019-04-16,TORONTO_RAPTORS,Eastern,525,84,59,25
2482,2019-04-16,SAN_ANTONIO_SPURS,Western,134,84,49,35
2483,2019-04-16,DENVER_NUGGETS,Western,328,84,55,29
2484,2019-04-16,OKLAHOMA_CITY_THUNDER,Western,254,84,49,35
2485,2019-04-16,PORTLAND_TRAIL_BLAZERS,Western,369,84,55,29
2486,2019-04-17,INDIANA_PACERS,Eastern,255,84,48,36
2487,2019-04-17,BOSTON_CELTICS,Eastern,382,84,51,33
2488,2019-04-17,DETROIT_PISTONS,Eastern,-76,84,41,43
2489,2019-04-17,MILWAUKEE_BUCKS,Eastern,783,84,62,22
2490,2019-04-17,UTAH_JAZZ,Western,379,84,50,34
2491,2019-04-17,HOUSTON_ROCKETS,Western,443,84,55,29
2492,2019-04-18,PHILADELPHIA_76ERS,Eastern,250,85,53,32
2493,2019-04-18,BROOKLYN_NETS,Eastern,-35,85,43,42
2494,2019-04-18,DENVER_NUGGETS,Western,318,85,55,30
2495,2019-04-18,SAN_ANTONIO_SPURS,Western,144,85,50,35
2496,2019-04-18,GOLDEN_STATE_WARRIORS,Western,570,85,59,26
2497,2019-04-18,LOS_ANGELES_CLIPPERS,Western,30,85,49,36
2498,2019-04-19,TORONTO_RAPTORS,Eastern,530,85,60,25
2499,2019-04-19,ORLANDO_MAGIC,Eastern,27,85,43,42
2500,2019-04-19,BOSTON_CELTICS,Eastern,390,85,52,33
2501,2019-04-19,INDIANA_PACERS,Eastern,247,85,48,37
2502,2019-04-19,PORTLAND_TRAIL_BLAZERS,Western,357,85,55,30
2503,2019-04-19,OKLAHOMA_CITY_THUNDER,Western,266,85,50,35
2504,2019-04-20,PHILADELPHIA_76ERS,Eastern,254,86,54,32
2505,2019-04-20,BROOKLYN_NETS,Eastern,-39,86,43,43
2506,2019-04-20,DENVER_NUGGETS,Western,332,86,56,30
2507,2019-04-20,SAN_ANTONIO_SPURS,Western,130,86,50,36
2508,2019-04-20,MILWAUKEE_BUCKS,Eastern,799,85,63,22
2509,2019-04-20,DETROIT_PISTONS,Eastern,-92,85,41,44
2510,2019-04-20,HOUSTON_ROCKETS,Western,446,85,56,29
2511,2019-04-20,UTAH_JAZZ,Western,376,85,50,35
2512,2019-04-21,BOSTON_CELTICS,Eastern,394,86,53,33
2513,2019-04-21,INDIANA_PACERS,Eastern,243,86,48,38
2514,2019-04-21,GOLDEN_STATE_WARRIORS,Western,578,86,60,26
2515,2019-04-21,LOS_ANGELES_CLIPPERS,Western,22,86,49,37
2516,2019-04-21,TORONTO_RAPTORS,Eastern,552,86,61,25
2517,2019-04-21,ORLANDO_MAGIC,Eastern,5,86,43,43
2518,2019-04-21,PORTLAND_TRAIL_BLAZERS,Western,370,86,56,30
2519,2019-04-21,OKLAHOMA_CITY_THUNDER,Western,253,86,50,36
2520,2019-04-22,MILWAUKEE_BUCKS,Eastern,822,86,64,22
2521,2019-04-22,DETROIT_PISTONS,Eastern,-115,86,41,45
2522,2019-04-22,HOUSTON_ROCKETS,Western,430,86,56,30
2523,2019-04-22,UTAH_JAZZ,Western,392,86,51,35
2524,2019-04-23,ORLANDO_MAGIC,Eastern,-14,87,43,44
2525,2019-04-23,TORONTO_RAPTORS,Eastern,571,87,62,25
2526,2019-04-23,BROOKLYN_NETS,Eastern,-61,87,43,44
2527,2019-04-23,PHILADELPHIA_76ERS,Eastern,276,87,55,32
2528,2019-04-23,SAN_ANTONIO_SPURS,Western,112,87,50,37
2529,2019-04-23,DENVER_NUGGETS,Western,350,87,57,30
2530,2019-04-23,OKLAHOMA_CITY_THUNDER,Western,250,87,50,37
2531,2019-04-23,PORTLAND_TRAIL_BLAZERS,Western,373,87,57,30
2532,2019-04-24,UTAH_JAZZ,Western,385,87,51,36
2533,2019-04-24,HOUSTON_ROCKETS,Western,437,87,57,30
2534,2019-04-24,LOS_ANGELES_CLIPPERS,Western,30,87,50,37
2535,2019-04-24,GOLDEN_STATE_WARRIORS,Western,570,87,60,27
2536,2019-04-25,DENVER_NUGGETS,Western,333,88,57,31
2537,2019-04-25,SAN_ANTONIO_SPURS,Western,129,88,51,37
2538,2019-04-26,GOLDEN_STATE_WARRIORS,Western,589,88,61,27
2539,2019-04-26,LOS_ANGELES_CLIPPERS,Western,11,88,50,38
2540,2019-04-27,PHILADELPHIA_76ERS,Eastern,263,88,55,33
2541,2019-04-27,TORONTO_RAPTORS,Eastern,584,88,63,25
2542,2019-04-27,SAN_ANTONIO_SPURS,Western,125,89,51,38
2543,2019-04-27,DENVER_NUGGETS,Western,337,89,58,31
2544,2019-04-28,BOSTON_CELTICS,Eastern,416,87,54,33
2545,2019-04-28,MILWAUKEE_BUCKS,Eastern,800,87,64,23
2546,2019-04-28,HOUSTON_ROCKETS,Western,433,88,57,31
2547,2019-04-28,GOLDEN_STATE_WARRIORS,Western,593,89,62,27
2548,2019-04-29,PHILADELPHIA_76ERS,Eastern,268,89,56,33
2549,2019-04-29,TORONTO_RAPTORS,Eastern,579,89,63,26
2550,2019-04-29,PORTLAND_TRAIL_BLAZERS,Western,365,88,57,31
2551,2019-04-29,DENVER_NUGGETS,Western,345,90,59,31
2552,2019-04-30,BOSTON_CELTICS,Eastern,395,88,54,34
2553,2019-04-30,MILWAUKEE_BUCKS,Eastern,821,88,65,23
2554,2019-04-30,HOUSTON_ROCKETS,Western,427,89,57,32
2555,2019-04-30,GOLDEN_STATE_WARRIORS,Western,599,90,63,27
2556,2019-05-01,PORTLAND_TRAIL_BLAZERS,Western,372,89,58,31
2557,2019-05-01,DENVER_NUGGETS,Western,338,91,59,32
2558,2019-05-02,TORONTO_RAPTORS,Eastern,558,90,63,27
2559,2019-05-02,PHILADELPHIA_76ERS,Eastern,289,90,57,33
2560,2019-05-03,MILWAUKEE_BUCKS,Eastern,828,89,66,23
2561,2019-05-03,BOSTON_CELTICS,Eastern,388,89,54,35
2562,2019-05-03,DENVER_NUGGETS,Western,335,92,59,33
2563,2019-05-03,PORTLAND_TRAIL_BLAZERS,Western,375,90,59,31
2564,2019-05-04,GOLDEN_STATE_WARRIORS,Western,594,91,63,28
2565,2019-05-04,HOUSTON_ROCKETS,Western,432,90,58,32
2566,2019-05-05,TORONTO_RAPTORS,Eastern,563,91,64,27
2567,2019-05-05,PHILADELPHIA_76ERS,Eastern,284,91,57,34
2568,2019-05-05,DENVER_NUGGETS,Western,339,93,60,33
2569,2019-05-05,PORTLAND_TRAIL_BLAZERS,Western,371,91,59,32
2570,2019-05-06,MILWAUKEE_BUCKS,Eastern,840,90,67,23
2571,2019-05-06,BOSTON_CELTICS,Eastern,376,90,54,36
2572,2019-05-06,GOLDEN_STATE_WARRIORS,Western,590,92,63,29
2573,2019-05-06,HOUSTON_ROCKETS,Western,436,91,59,32
2574,2019-05-07,PHILADELPHIA_76ERS,Eastern,248,92,57,35
2575,2019-05-07,TORONTO_RAPTORS,Eastern,599,92,65,27
2576,2019-05-07,PORTLAND_TRAIL_BLAZERS,Western,345,92,59,33
2577,2019-05-07,DENVER_NUGGETS,Western,365,94,61,33
2578,2019-05-08,BOSTON_CELTICS,Eastern,351,91,54,37
2579,2019-05-08,MILWAUKEE_BUCKS,Eastern,865,91,68,23
2580,2019-05-08,HOUSTON_ROCKETS,Western,431,92,59,33
2581,2019-05-08,GOLDEN_STATE_WARRIORS,Western,595,93,64,29
2582,2019-05-09,TORONTO_RAPTORS,Eastern,588,93,65,28
2583,2019-05-09,PHILADELPHIA_76ERS,Eastern,259,93,58,35
2584,2019-05-09,DENVER_NUGGETS,Western,354,95,61,34
2585,2019-05-09,PORTLAND_TRAIL_BLAZERS,Western,356,93,60,33
2586,2019-05-10,GOLDEN_STATE_WARRIORS,Western,600,94,65,29
2587,2019-05-10,HOUSTON_ROCKETS,Western,426,93,59,34
2588,2019-05-12,PORTLAND_TRAIL_BLAZERS,Western,360,94,61,33
2589,2019-05-12,DENVER_NUGGETS,Western,350,96,61,35
2590,2019-05-12,PHILADELPHIA_76ERS,Eastern,257,94,58,36
2591,2019-05-12,TORONTO_RAPTORS,Eastern,590,94,66,28
2592,2019-05-14,PORTLAND_TRAIL_BLAZERS,Western,338,95,61,34
2593,2019-05-14,GOLDEN_STATE_WARRIORS,Western,622,95,66,29
2594,2019-05-15,TORONTO_RAPTORS,Eastern,582,95,66,29
2595,2019-05-15,MILWAUKEE_BUCKS,Eastern,873,92,69,23
2596,2019-05-16,PORTLAND_TRAIL_BLAZERS,Western,335,96,61,35
2597,2019-05-16,GOLDEN_STATE_WARRIORS,Western,625,96,67,29
2598,2019-05-17,TORONTO_RAPTORS,Eastern,560,96,66,30
2599,2019-05-17,MILWAUKEE_BUCKS,Eastern,895,93,70,23
2600,2019-05-18,GOLDEN_STATE_WARRIORS,Western,636,97,68,29
2601,2019-05-18,PORTLAND_TRAIL_BLAZERS,Western,324,97,61,36
2602,2019-05-19,MILWAUKEE_BUCKS,Eastern,889,94,70,24
2603,2019-05-19,TORONTO_RAPTORS,Eastern,566,97,67,30
2604,2019-05-20,GOLDEN_STATE_WARRIORS,Western,638,98,69,29
2605,2019-05-20,PORTLAND_TRAIL_BLAZERS,Western,322,98,61,37
2606,2019-05-21,MILWAUKEE_BUCKS,Eastern,871,95,70,25
2607,2019-05-21,TORONTO_RAPTORS,Eastern,584,98,68,30
2608,2019-05-23,TORONTO_RAPTORS,Eastern,590,99,69,30
2609,2019-05-23,MILWAUKEE_BUCKS,Eastern,865,96,70,26
2610,2019-05-25,MILWAUKEE_BUCKS,Eastern,859,97,70,27
2611,2019-05-25,TORONTO_RAPTORS,Eastern,596,100,70,30
2612,2019-05-30,GOLDEN_STATE_WARRIORS,Western,629,99,69,30
2613,2019-05-30,TORONTO_RAPTORS,Eastern,605,101,71,30
2614,2019-06-02,GOLDEN_STATE_WARRIORS,Western,634,100,70,30
2615,2019-06-02,TORONTO_RAPTORS,Eastern,600,102,71,31
2616,2019-06-05,TORONTO_RAPTORS,Eastern,614,103,72,31
2617,2019-06-05,GOLDEN_STATE_WARRIORS,Western,620,101,70,31
2618,2019-06-07,TORONTO_RAPTORS,Eastern,627,104,73,31
2619,2019-06-07,GOLDEN_STATE_WARRIORS,Western,607,102,70,32
2620,2019-06-10,GOLDEN_STATE_WARRIORS,Western,608,103,71,32
2621,2019-06-10,TORONTO_RAPTORS,Eastern,626,105,73,32
2622,2019-06-13,TORONTO_RAPTORS,Eastern,630,106,74,32
2623,2019-06-13,GOLDEN_STATE_WARRIORS,Western,604,104,71,33
